global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
9362.133000189262	61.38258101669089	87649534.3132328	3767.821252270621	9670.928102853362	127.93384057040385	16367.067563093507	93526850.37055892	7103.476356285004	43.971990711043865	50459376.34430008	1933.5359670921287	7103.77979980723	14746.870855982084	1.306792	83.09191899999998	0.37988969	0.223077	0.1283905461	-0.0015519312	0.0801294227	-0.0282180452	-0.3642998508	-0.23463791579999999	0.1394415456	0.0933166963	0.1332806842	-0.161865968	0.09209557619999999	-0.14851625529999998	-0.0954713519	0.0707757963	0.0218498948	-0.0621135039	0.031091717	0.38397713920000004	0.0594653528	0.0483114896	0.5000548732	0.0954781679	-0.2005960844	0.004865053	0.0010118885	0.3541715642	0.0753851381	-0.1074855069	-0.2893233389	-0.0070753488	-0.1162264743	-0.10485216539999999	0.0747213249	-0.148743391	-0.0987041279	0.0820389034	0.026307767200000002	-0.0387323885	-0.1052503525	0.367631396	0.13593458419999999	-0.051304924800000005	0.5026852196	0.1244765597	0.1476610742	0.0381900704	0.3271643212	0.0339868429	0.1306364695	-0.2383443883	-0.1994628331	0.1737813345	-0.09792194050000001	0.059182574400000014	-0.17627999100000002	0.00655076	-0.01004694	0.00010094100336360003	4.29124565776e-05	-0.138941	0.159328	0.025385411584	0.019304601481	-0.117499	-0.1519797	0.013806015001000002	0.023097829212090002	-0.00956129	0.00015518999999999952	2.4083936099999845e-08	9.14182664641e-05	-0.000986897	-0.000415241	9.73965688609e-07	1.72425088081e-07	0.00115722	-0.00060027	3.603240729e-07	1.3391581284e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9454.956680246012	92.82368005675016	89396205.8253287	8616.235579277918	9655.84247148051	-15.085631372852733	227.57627391759857	93235293.83404684	7157.901070612214	54.4247143272105	51235547.73667149	2962.0495295984715	7157.1163461533215	15542.700120668509	1.815729	115.452431	0.12694864	0.08600059999999997	0.2041855442	0.12190663189999999	0.053135363600000006	-0.0067353993	-0.1880939156	-0.1668994192	-0.0379413926	0.080584185	-0.1047848191	-0.1894028918	-0.0167729338	-0.1758344107	-0.3012779894	-0.012267373400000002	-0.107568184	-0.15759359369999998	-0.0088032944	0.028124048399999997	0.0427954913	-0.052934275	-0.2791223482	-0.2874919896	-0.2444980475	0.1600775865	-0.11015703630000001	0.0879964919	-0.0413566738	-0.031191349900000002	0.0851904719	0.0246351096	0.2884365366	0.1275709232	0.26759474829999996	-0.17311846649999998	-0.30211770039999997	0.006620384	-0.11379692599999999	-0.1594021092	-0.0164113391	0.0147289152	0.0529106566	-0.049551198600000006	-0.2182636346	-0.3152620503	0.1896801327	0.266150523	0.1026045505	0.111522045	-0.0176591955	0.0769720576	-0.0617869132	-0.2090079648	0.2215163011	-0.11698350800000001	-0.23583031079999997	0.014880700000000004	0.008329940000000001	6.938790040360002e-05	0.0002214352324900001	-0.133384	0.005557000000000006	3.0880249000000065e-05	0.017791291456000002	-0.198763	-0.08126400000000003	0.03950673016900001	0.006603837696000003	-0.00962343	-6.214000000000046e-05	3.861379600000057e-09	9.261040496490003e-05	-0.000916863	7.003399999999996e-05	8.406377607690002e-07	4.904761155999994e-09	0.001661	0.0005037799999999999	2.537942883999999e-07	2.7589210000000003e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9379.350308169644	-75.60637207636864	87972212.20336199	5716.323498550295	9597.875696165342	-57.96677531516798	3360.1470404391675	92119217.87904134	7149.163465676077	-8.737604936137357	51110538.25895758	76.34574002001195	7147.330804025585	15124.365918233409	1.287365	81.85659799999998	0.3024549	0.201378	0.1573735168	0.0355042877	-0.1263405956	0.0380550604	-0.08408407970000001	0.008941898	-0.0572345745	0.0950653918	-0.09696900359999999	-0.1348447407	0.0598423228	-0.0944997908	-0.3052659721	-0.0391393208	-0.1309658217	0.0137196771	0.0434334156	0.0190827051	0.039184886099999997	0.0689915898	0.047530324699999994	0.065974971	-0.1015799366	0.120787928	0.0471656094	-0.1414783358	-0.045105574800000006	-0.0963109579	0.08895672519999999	0.2654133983	0.08468992980000001	-0.1173654398	-0.0347262625	-0.09548409570000001	-0.2987226361	-0.0267281802	-0.13612394220000001	0.019582461699999998	0.0156653556	0.0466137925	0.0592687088	0.0785945468	0.0428054324	0.0681657509	0.0174580715	0.1492601461	-0.1071102801	-0.0460343807	-0.049028320199999996	0.10077539199999999	-0.12043717640000001	-0.2504383325	-0.1021068032	0.1334089155	0.0876510376	0.0140418	-0.0008389000000000018	7.03753210000003e-07	0.00019717214724000002	-0.0264683	0.10691569999999999	0.01143096690649	0.0007005709048899999	-0.17082999999999998	0.02793300000000004	0.029182888899999995	0.0007802524890000022	-0.00637143	0.0032520000000000005	1.0575504000000003e-05	4.05951202449e-05	-0.000984619	-6.775599999999987e-05	9.69474575161e-07	4.590875535999983e-09	0.00164541	-1.5590000000000005e-05	2.430481000000001e-10	2.7073740681e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9374.625443710247	-4.7248644593964855	87883602.20985955	22.324344159668044	9670.737659768809	72.86196360346729	5308.865740152994	93523166.88407071	7155.191679808911	6.028214132834363	51196767.97480667	36.339365631303956	7154.158944622121	15027.514921327707	0.975446	62.023384	0.35356596999999995	0.180753	0.1715894783	0.0337078767	-0.059285407699999994	-0.0277825239	-0.0503245607	0.0131154923	-0.2269528391	0.0455330611	0.0297821643	-0.066740181	-0.0578143766	-0.13682832150000002	-0.3110050455	0.0382386268	-0.0721707553	0.0699633459	-0.0318294298	0.0747025422	-0.0419488652	-0.09420243460000001	-0.058941611399999996	-0.1846873086	0.1126152115	-0.0800450382	-0.013548303999999999	-0.08170119099999999	-0.0219559679	-0.23929311329999997	-0.080775293	-0.1420220974	0.12848929779999999	0.0398227904	-0.19274876370000002	-0.1339691942	-0.3054512738	0.051262071	-0.0768190153	0.0682131903	-0.0444470877	0.0467247981	-0.050761386900000004	-0.08334766240000001	-0.062062989900000004	-0.1856325571	-0.0989429075	-0.0627370516	-0.1224900799	0.00031043060000000004	-0.0166805329	0.0031751140999999997	-0.2359954259	0.14528551779999999	0.18241909309999998	-0.0516300158	0.2350642713	-0.00416642	-0.01820822	0.0003315392755684	1.73590556164e-05	-0.140682	-0.11421369999999999	0.01304476926769	0.019791425124	-0.252417	-0.08158700000000002	0.063714341889	0.006656438569000003	-0.00848113	-0.0021097	4.45083409e-06	7.19295660769e-05	-0.00111879	-0.00013417100000000001	1.2516910641e-06	1.8001857240999997e-08	0.00109814	-0.0005472699999999999	2.995044528999999e-07	1.2059114596000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9350.159464698356	-24.46597901189125	87425482.01528825	598.5841290103033	9616.387812956822	-54.349846811986936	2953.9058484864468	92474914.5691845	7137.14380469278	-18.047875116131767	50938821.68886453	325.72579620748814	7136.434515838849	14880.416098989417	0.954336	60.681099	0.32701683	0.183781	0.137866787	0.0074536922	-0.20438427480000002	0.0167024694	-0.0725752881	0.0356239077	-0.1243610017	0.0954789591	0.00268126	-0.05519337480000002	0.1459509394	-0.08909291	-0.2693152329	-0.0790539752	-0.059534581100000004	0.19777988370000002	0.0339874327	-0.048558168	0.0099673484	0.027647665699999997	0.033028911800000005	0.0568325634	0.0798453918	0.1012093449	0.043357110899999995	-0.0684432166	-0.1256339775	-0.1762872423	-0.0797069161	-0.0657480837	-0.15513564119999998	-0.1318637482	-0.0363730284	-0.0920017402	-0.26689382079999996	-0.0697114654	-0.0714176441	0.1920200463	0.044059508899999995	-0.0326236061	-0.0018334008999999999	0.0383806931	0.0097189239	0.0595451504	-0.08473762800000001	0.052826068	-0.0622135325	-0.0697381695	-0.1533141553	0.0084112388	-0.13293944259999999	0.1895805314	-0.0975389624	0.1119516454	0.0086744461	-0.0108218	-0.00665538	4.42940829444e-05	0.00011711135523999997	-0.0192264	0.12145560000000001	0.014751462771360002	0.00036965445695999997	-0.194729	0.057688000000000024	0.037919383441	0.003327905344000002	-0.00607914	0.00240199	5.7695559600999974e-06	3.69559431396e-05	-0.00138621	-0.00026742	1.9215781641e-06	7.151345639999999e-08	0.000943193	-0.000154947	2.4008572809000003e-08	8.896130352490001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9305.1811289555	-44.978335742855045	86586395.84266956	2023.0506861969925	9607.630542574308	-8.757270382513525	76.6897845524486	92306564.6426067	7119.866853769085	-17.27695092369504	50692504.01539969	298.49303321976686	7118.8072054937265	14752.123802405957	1.048462	66.666069	0.193564148	0.0948428	0.1604956771	0.074585711	0.0030860611	0.030200078199999997	-0.05110179769999999	-0.0201768931	-0.11713566759999999	0.091062103	-0.0230225035	-0.1518420525	0.0434062417	-0.1346913955	-0.2197563548	-0.0438538868	-0.0583743113	0.0073180826	-0.0700223933	-0.026105452799999998	0.1790409002	-0.0724702085	-0.023427175	-0.1120628093	-0.025268335299999996	0.0936743481	0.1667707962	0.1463675242	0.0676291678	0.0026994278	0.0453784534	0.359811965	-0.1417340322	0.22443727989999998	-0.0668822641	-0.1352512634	-0.2188541473	-0.0370366012	-0.0700470184	0.0107844447	-0.0318030724	-0.0955228378	0.1409907607	-0.10500966519999999	-0.0023006176000000002	-0.108096481	-0.011174214299999999	0.0807702635	0.1355785419	-0.1458985925	0.0799099592	0.0512535905	-0.0500104883	-0.21459693219999998	-0.30474135	-0.2099729172	-0.0311911256	0.000631498	0.011453298	0.00013117803507680398	3.98789724004e-07	-0.0660789	-0.046852499999999984	0.002195156756249999	0.00436642102521	-0.143286	0.05144299999999999	0.020530877796	0.0026463822489999986	-0.00711989	-0.00104075	1.0831605625e-06	5.069283361210001e-05	-0.00151056	-0.00012435000000000007	2.2817915136e-06	1.5462922500000018e-08	0.0014544	0.000511207	2.61332596849e-07	2.11527936e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9289.424187676852	-15.75694127864881	86293401.73859574	248.2811984587868	9671.21455273584	63.58401016153221	4042.926348221831	93532390.92504951	7106.627261565456	-13.23959220362849	50504151.03482533	175.28680171838033	7106.677450502608	14203.646361458994	1.487424	94.577301	0.369943968	0.207185	0.1009315566	-0.2697624382	-0.2039657693	-0.0383624236	-0.0386445438	-0.0313677115	-0.1150072707	-0.0308589615	0.1578731862	0.184961622	0.2342541346	-0.1197998362	-0.1174247351	0.133682265	0.056543119100000004	0.28598739489999997	0.014367821000000001	-0.12730266839999999	-0.0551375599	0.0633791299	0.1416824274	-0.1615343584	0.0499645654	0.2227282538	0.2767747102	0.0439918713	-0.2130231569	0.4582971576	-0.0694601217	-0.19272248190000002	0.1152749693	-0.08690686369999999	0.0457146228	-0.1154693049	-0.1095414399	0.1361674049	0.0552198929	0.2948519038	0.0594027369	-0.10616441869999999	-0.0609575392	0.09663568410000001	0.1648707167	-0.12458525390000001	-0.10267241769999999	0.1345521543	0.0944383389	-0.3006986502	-0.2260372605	-0.27012877609999997	0.3469211059	-0.04723455519999999	0.202243599	0.12306061310000001	0.057507360099999995	-0.00705482	-0.007686318	5.9079484397123996e-05	4.97704852324e-05	-0.167461	-0.1013821	0.01027833020041	0.028043186521	0.0333732	0.17665920000000002	0.00111377047824	0.03120847294464	-0.00649102	0.0006288700000000001	3.9547747690000014e-07	4.21333406404e-05	-0.000843503	0.000667057	7.11497311009e-07	4.44965041249e-07	0.001066	-0.00038839999999999985	1.5085455999999992e-07	1.1363560000000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9272.850857176578	-16.573330500274096	85985763.01944041	274.6752838713156	9533.572952599721	-137.64160013611945	18945.2100880314	90889013.24254096	7097.563077464788	-9.064184100668172	50375401.63859143	82.15943341080569	7096.570627364485	14360.101389161111	1.273118	80.95074499999998	0.28540913	0.168603	0.11064341679999999	-0.0338901743	-0.1441069069	0.1078232993	-0.1857599655	-0.028822953	-0.4174875883	-0.199595207	0.0274765395	-0.10175444119999999	0.1460329025	-0.1138026895	-0.1293766091	0.0905689193	0.1313312797	0.101313161	-0.038042592400000005	0.083431293	0.08431499740000001	-0.0009310344	-0.0305560013	0.0685464829	-0.0724287191	-0.1038001834	0.1153234217	-0.2835333402	-0.0946395609	0.09781728869999999	-0.0002595389	-0.1858459885	-0.2722632345	0.2405062345	-0.11604189289999994	-0.11431893679999999	-0.1337985448	0.0881973135	0.134668998	0.0988733582	-0.0623925671	0.0359611376	0.1066467636	-0.0259641798	-0.063060739	0.0870363134	0.1386780148	-0.0645864879	-0.26956240260000003	-0.15282087689999999	-0.1224080166	0.0348614581	0.2206644657	0.2380004601	-0.0880189563	-0.2532492469	-0.1592633971	-0.0151102	-0.008055380000000001	6.488914694440003e-05	0.00022831814404	-0.13061199999999998	0.03684900000000002	0.0013578488010000016	0.017059494543999996	-0.08849169999999999	-0.12186489999999998	0.007830780968889998	0.014851053852009998	-0.00451026	0.00198076	3.9234101776e-06	2.03424452676e-05	-0.0007330539999999999	0.0001104490000000001	5.373681669159998e-07	1.219898160100002e-08	0.0007844119999999997	-0.00028158800000000037	7.92918017440002e-08	6.153021857439996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9344.376124611916	71.52526743533781	87317365.1582172	5115.863881696595	9671.158056055918	137.58510345619652	18929.6606930523	93531298.14521527	7123.9540552441895	26.390977779401513	50750721.38123013	696.4837081528642	7124.146950431654	14411.46043634345	1.056318	67.165588	0.3394939100000001	0.224759	0.1081503214	0.0823383822	-0.0295742832	-0.0268022767	-0.1280383825	-0.0500713634	-0.11829847619999999	-0.0073063728000000005	-0.1504791742	-0.0580267057	-0.1490414309	-0.0585969572	-0.1675651849	-0.0439557517	-0.0467820599	-0.10693453900000001	-0.07314872389999999	-0.0350056683	-0.0039281598	0.09658008859999999	-0.144552533	0.0605767419	0.021863707599999997	-0.0652881926	-0.06416969139999999	0.10942756640000001	0.17236881980000002	-0.0782640628	0.0346920056	-0.0520401083	-0.1369148378	0.08581317990000001	0.1311910197	-0.0585423657	-0.17009657190000002	-0.0334694556	-0.0500825115	-0.1110844585	-0.05720236030000001	-0.056899745999999994	0.016687773899999998	0.0821025482	-0.1330273834	0.035237744	0.0125764642	-0.075196476	0.1059906851	0.0745394541	0.1613115761	0.0683258125	-0.007488469300000002	0.13656687439999998	-0.073235273	-0.10741506220000001	-0.0947933831	-0.008419539999999998	0.006690660000000003	4.476493123560004e-05	7.088865381159997e-05	0.068315	0.198927	0.03957195132899999	0.004666939225	-0.08030719999999998	0.008184500000000011	0.006449246371839997	6.698604025000019e-05	-0.00673593	-0.00222567	4.9536069488999984e-06	4.53727529649e-05	-0.000642931	9.01229999999999e-05	4.1336027076100004e-07	8.122155128999981e-09	0.00058637	-0.00019804199999999973	3.9220633763999885e-08	3.438297769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9321.308385935414	-23.067738676501907	86886790.02570987	532.1205676473818	9610.173181217306	-60.984874838612086	3719.1549590811815	92355428.57298836	7104.671149662387	-19.28290558180288	50476352.14484506	371.83044767672476	7104.7957194926075	14279.542090794384	1.3382969999999998	85.0951	0.34922311	0.19825	-0.074243571	0.1245407215	-0.2101774696	0.019498211799999998	-0.0367784364	0.0606755118	-0.041597691299999996	0.045345562400000004	-0.1441343752	-0.0838259665	0.0677036335	0.0872763914	-0.0834699078	-0.1269407522	0.0714556755	0.11034354630000001	0.041705304	-0.0249527577	0.0346772412	0.0189438397	-0.123321554	-0.0885530982	-0.0724736771	0.0017050104	0.0850847851	-0.0749968983	0.046757186900000004	0.122834784	-0.046673884400000004	-0.1321441554	-0.15475454730000002	-0.2067883235	0.2576951624	0.0809621505	-0.0877044839	-0.1331948809	0.062122375199999996	0.1092193988	0.0449272713	-0.0211322836	0.0454345746	0.0162832644	-0.1152591833	-0.1087257302	0.08761639289999999	0.0321797953	-0.0481645969	-0.0926024448	0.0345415291	-0.0798694211	0.152629319	0.1656928143	-0.0583236937	0.2128035812	-0.0748354824	-0.015799	-0.0073794600000000035	5.445642989160004e-05	0.00024960840100000004	0.168902	0.100587	0.010117744569	0.028527885604	-0.0233827	0.056924499999999975	0.00054675065929	0.003240398700249998	-0.00360976	0.00312617	9.7729388689e-06	1.30303672576e-05	-0.000483047	0.00015988400000000006	2.3333440420899998e-07	2.556289345600002e-08	0.000185781	-0.000400589	1.6047154692100002e-07	3.4514579961e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9259.361304369186	-61.94708156622801	85735771.76484942	3837.440914572906	9710.415101901826	100.24192068452066	10048.442662521733	94292161.45124306	7084.606541123883	-20.064608538503307	50191649.84253532	402.58851580337983	7085.732777401351	13457.925085718018	1.499187	95.32524900000004	0.518567235	0.307541	-0.0546572985	-0.1408475122	0.1476259718	-0.0723849687	-0.0096477957	-0.0883898162	0.0662273948	-0.12309533199999999	0.0252895768	0.0777024118	-0.1936867122	0.0247806813	0.0800018611	0.1722802987	-0.0212436194	-0.0842749827	-0.24998174120000002	-0.0778239871	-0.1229302784	0.09868532320000001	-0.1692439221	-0.2606890258	0.0949797601	0.0828725075	-0.1603664466	0.0197174642	0.06644398509999999	0.007065244100000001	-0.3022006541	-0.024330278700000003	-0.0042498171999999996	-0.0507370714	-0.24416617629999998	0.0304985891	0.0835724011	0.17359387059999998	-0.005719835	-0.0931853933	-0.21018322739999998	-0.1434257759	-0.1035178635	0.1175412349	-0.135410738	-0.2836664545	-0.1200721799	0.060393942400000004	0.0011803051	0.15097503210000002	0.0461856664	-0.2691335595	-0.038686530499999996	0.1061821663	-0.0568305359	-0.028622196800000006	0.1910160057	0.00313564	0.01893464	0.0003585205919296	9.8322382096e-06	0.0622455	-0.1066565	0.011375608992249998	0.003874502270250001	0.245197	0.2685797	0.060121568808999985	0.07213505525208999	-0.00525791	-0.00164815	2.7163984225000005e-06	2.76456175681e-05	4.01649e-05	0.0005232119	1.61321919201e-09	2.7375069230160995e-07	-0.000130785	-0.000316566	1.0021403235599999e-07	1.7104716224999998e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9279.05950760718	19.69820323799468	86100945.34571521	388.019210805344	9577.34963716454	-133.06546473728486	17706.4179057496	91725626.07249576	7083.585281848604	-1.02125927527959	50177180.44522216	1.0429705073445932	7083.7246617096325	13806.871016202493	1.238485	78.74861099999998	0.3898315070000001	0.243064	-0.0750832033	0.1082583269	0.1209029601	0.0541000915	-0.0545149999	0.0565220348	0.206283845	-0.0588309587	-0.1014140324	-0.07897051320000001	-0.08852783210000001	0.0917351166	0.0500420286	-0.1420989896	-0.0437043457	-0.18217535829999998	-0.1172800336	0.0510113883	-0.1356869168	0.1581578773	-0.0051164786	-0.017229629399999998	-0.0308703783	0.1546113917	-0.058404352199999995	-0.026087436800000002	-0.0838140207	0.30925068920000004	0.23632611010000001	0.0958815207	-0.1886782511	-0.0154352147	0.1927732575	0.088660646	0.0491098583	-0.1352324033	-0.047654845599999995	-0.18048377289999998	-0.1515928856	0.0381574419	-0.0727851538	0.1733177626	0.011441205900000001	-0.0228125562	-0.0232584313	0.139677463	0.0657598464	0.048401791799999996	-0.09017902800000001	0.0905293918	0.3774889907	-0.0802705969	-0.17986644350000006	0.050428215199999994	-0.05849783030000001	-0.000189722	-0.003325362	1.1058032431044e-05	3.5994437284e-08	0.289146	0.2269005	0.051483836900250005	0.08360540931600001	0.182527	-0.06266999999999998	0.033316105729	0.003927528899999997	-0.00661704	-0.00135913	1.8472343569e-06	4.37852183616e-05	-0.000242133	-0.0002822979	5.862838968899999e-08	7.969210434440997e-08	0.0001665	0.000297285	8.8378371225e-08	2.772225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9278.276697213583	-0.7828103935971742	86086418.4700566	0.6127921123237624	9567.294015936142	-10.055621228399104	101.11551828903072	91533114.78736752	7074.173172363039	-9.412109485564542	50043926.07258095	88.58780496825403	7074.447254764787	13958.190950298442	1.0131629999999998	64.421585	0.24693822800000004	0.12599000000000002	-0.0046526371	0.17869418239999998	0.0983178835	0.06636770730000001	-0.027359594100000002	0.0456554787	0.1443201499	-0.048658489299999996	-0.1348264025	0.0969361309	-0.1498121711	0.0295129705	0.0659431138	-0.1118205696	-0.0126827004	-0.184681393	-0.20581092760000005	-0.08775476060000001	-0.0395699359	0.11726239869999999	-0.10805848679999999	-0.0065131549	-0.019830878	0.0083141441	-0.0741528071	0.1589054032	-0.0739078403	-0.0111476345	0.0382060271	-0.13015623880000002	0.0397722723	0.1466534262	-0.11735757599999999	0.0268297778	0.0617332735	-0.1075272688	-0.0134853603	-0.18621137559999998	-0.1661913248	-0.1465211385	-0.021845094300000003	0.1268872723	-0.0694670141	-0.024031426600000003	0.019910001299999997	0.0076076453	0.1762229791	0.07201818139999999	-0.0694918029	0.0235590327	0.015730416	0.0650521052	0.1263250314	-0.1457117171	-0.0620882646	-0.0127089	-0.012519178	0.00015672981779568402	0.00016151613921	0.211689	-0.07745700000000003	0.005999586849000004	0.044812232721	0.0921016	-0.0904254	0.00848270472256	0.008176752965159998	-0.00608886	0.0005281800000000005	2.789741124000005e-07	3.70742160996e-05	-0.0008318709999999998	-0.0005897379999999997	6.920093606409996e-07	3.4779090864399976e-07	0.000379315	0.000212815	4.5290224225000005e-08	1.4387986922500005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9304.55414084989	26.277443636307	86574727.76000684	690.5040440592911	9645.96209611958	78.66808018343725	6188.666839747715	93044584.75977564	7084.898293307166	10.725120944126502	50195783.82650679	115.02821926614095	7085.622418907191	14085.995696767644	1.154308	73.39621700000002	0.07648375	0.038443300000000014	-0.046140428899999995	0.0507119096	-0.0281349512	-0.0086660933	0.0826825629	0.1078793803	0.10278612960000001	0.07771112620000001	-0.1669769954	-0.1025653069	-0.0191763077	0.0609503575	0.0454519737	-0.10717464730000001	-0.0352141975	-0.051516184000000007	-0.04412904559999999	-0.0317780042	-0.124647652	0.1526012617	0.0198131509	-0.1043158158	0.0787910254	-0.023463614100000002	0.0232942116	0.05856525360000001	0.26832527300000003	0.1483214117	-0.17392465399999998	0.051334251500000004	-0.2718335644	-0.09055222730000001	0.1429415681	0.057665687	0.0458132758	-0.10940469119999999	-0.0404758365	-0.0512352527	-0.027042155	-0.0306041877	-0.0736387651	0.1611158129	0.025512716499999998	-0.10029635099999999	-0.0716655418	-0.0518831058	0.0618928141	-0.0313008649	0.2686187111	-0.1867509902	0.1195787806	0.12498584880000001	-0.2485543924	0.12545325599999999	-0.1255267418	-0.00209005	0.01061885	0.00011275997532250002	4.3683090025e-06	0.214168	0.002479000000000009	6.145441000000043e-06	0.045867932224000006	0.115969	0.0238674	0.013448808961	0.0005696527827599999	-0.00611226	-2.339999999999981e-05	5.475599999999911e-10	3.73597223076e-05	-0.00030293	0.0005289409999999998	9.17665849e-08	2.797785814809997e-07	0.00014128600000000002	-0.000238029	5.6657804840999995e-08	1.9961733796000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9256.335907874676	-48.21823297521404	85679754.43941009	2324.99799125202	9586.161238285129	-59.800857834450646	3576.1425977361787	91894487.28640027	7074.686362744897	-10.211930562268208	50051187.13120863	104.2835258085875	7074.266563776465	13862.629374313467	0.863619	54.912872	0.18077245	0.101723	-0.0560867251	0.0648838029	-0.0368719722	0.040980275	0.034555349900000004	0.0791607686	0.026704597599999998	0.0191629335	-0.1211795873	-0.0252943863	0.0611614991	0.072921628	0.035404475299999995	-0.1091186509	0.007839836800000001	-0.0295925171	-0.0372758672	-0.12242918859999999	-0.024694441299999998	0.1504154458	0.0574841283	0.0702106294	-0.06174505860000001	-0.0199606702	0.0600428893	0.006412000300000001	0.0637911731	-0.093372728	0.0928614625	0.0621484449	-0.045156880700000006	0.1389458905	-0.0476185384	0.0693225266	0.034647567000000004	-0.11531457839999999	0.0030769821000000003	-0.0241726802	-0.005912485	-0.0968058044	-0.0122581547	0.15701348810000001	0.06474823360000001	0.0679385392	0.0583395161	-0.0090535946	0.0111249012	-0.051613611	0.0805673845	0.1421868539	-0.045762157000000005	-0.0206115198	-0.077008986	-0.1395775228	-0.05138083190000002	-0.00490575	-0.0028157000000000004	7.928166490000003e-06	2.4066383062500007e-05	0.163159	-0.051009	0.002601918081	0.026620859281	0.08748689999999999	-0.028482100000000014	0.007653957671609999	0.0008112300204100005	-0.00447371	0.00163855	2.6848461025e-06	2.00140811641e-05	-0.000395664	-9.273400000000002e-05	1.56550000896e-07	8.599594756000004e-09	0.000379315	0.000238029	5.6657804840999995e-08	1.4387986922500005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
